gene	chrom	strand	cds_start0	cds_end	cds_span	cds_len	tx_len
YLR005W	chrXII	+	160048	161434	1386	1386	1661.0
YLR006C	chrXII	-	161754	163893	2139	2139	2411.0
YLR007W	chrXII	+	164391	165402	1011	1011	1081.0
YLR008C	chrXII	-	165576	166083	507	507	887.0
YLR009W	chrXII	+	166536	167136	600	600	909.0
YLR010C	chrXII	-	167319	167802	483	483	681.0
YLR011W	chrXII	+	169102	169678	576	576	945.0
YLR012C	chrXII	-	169981	170281	300	300	550.0
YLR013W	chrXII	+	171338	171764	426	426	676.0
YLR014C	chrXII	-	172267	174982	2715	2715	3011.0
YLR015W	chrXII	+	175226	176744	1518	1518	1759.0
YLR016C	chrXII	-	176801	177416	615	615	739.0
YLR017W	chrXII	+	177607	178621	1014	1014	1109.0
YLR018C	chrXII	-	178706	179606	900	900	1085.0
YLR019W	chrXII	+	180287	181481	1194	1194	1752.0
YLR020C	chrXII	-	181788	183405	1617	1617	1865.0
YLR021W	chrXII	+	183622	184162	540	540	659.0
YLR022C	chrXII	-	184173	184926	753	753	820.0
YLR023C	chrXII	-	185497	187129	1632	1632	2318.0
YLR024C	chrXII	-	187662	193281	5619	5619	5869.0
YLR025W	chrXII	+	194451	195174	723	723	922.0
YLR026C	chrXII	-	195449	196472	1023	1023	1216.0
YLR027C	chrXII	-	196828	198085	1257	1257	1346.0
YLR028C	chrXII	-	199539	201315	1776	1776	2115.0
YLR029C	chrXII	-	201975	202590	615	615	769.0
YLR030W	chrXII	+	203289	204081	792	792	1042.0
YLR031W	chrXII	+	204224	204785	561	561	811.0
YLR032W	chrXII	+	204990	208500	3510	3510	3602.0
YLR033W	chrXII	+	208760	210269	1509	1509	1771.0
YLR034C	chrXII	-	210511	211933	1422	1422	1791.0
YLR035C	chrXII	-	212368	214456	2088	2088	2485.0
YLR036C	chrXII	-	221520	222132	612	612	917.0
YLR037C	chrXII	-	222684	223059	375	375	625.0
YLR038C	chrXII	-	224920	225172	252	252	650.0
YLR039C	chrXII	-	225425	228596	3171	3171	3339.0
YLR040C	chrXII	-	228907	229582	675	675	930.0
YLR042C	chrXII	-	229965	230451	486	486	678.0
YLR043C	chrXII	-	231701	232013	312	312	511.0
YLR045C	chrXII	-	235036	237703	2667	2667	2978.0
YLR046C	chrXII	-	238000	238813	813	813	1063.0
YLR047C	chrXII	-	239346	241407	2061	2061	2583.0
YLR048W	chrXII	+	242231	243349	1118	759	1043.0
YLR049C	chrXII	-	243885	245172	1287	1287	1455.0
YLR050C	chrXII	-	245586	246072	486	486	626.0
YLR051C	chrXII	-	246323	246977	654	654	804.0
YLR052W	chrXII	+	247200	247953	753	753	1500.0
YLR053C	chrXII	-	248099	248426	327	327	577.0
YLR054C	chrXII	-	248716	250978	2262	2175	2425.0
YLR055C	chrXII	-	251271	253080	1809	1809	1909.0
YLR056W	chrXII	+	253860	254958	1098	1098	1348.0
YLR057W	chrXII	+	255305	257855	2550	2550	2715.0
YLR058C	chrXII	-	257991	259401	1410	1410	1675.0
YLR059C	chrXII	-	259737	260547	810	810	1106.0
YLR060W	chrXII	+	260978	262766	1788	1788	1923.0
YLR061W	chrXII	+	263193	263948	755	366	478.0
YLR063W	chrXII	+	264156	265254	1098	1098	1383.0
YLR064W	chrXII	+	265455	266277	822	822	975.0
YLR065C	chrXII	-	266372	266918	546	546	692.0
YLR066W	chrXII	+	267168	267723	555	555	765.0
YLR067C	chrXII	-	267812	270710	2898	2898	3078.0
YLR068W	chrXII	+	271007	271463	456	456	594.0
YLR069C	chrXII	-	271629	273915	2286	2286	2457.0
YLR070C	chrXII	-	274140	275211	1071	1071	1321.0
YLR071C	chrXII	-	275377	278626	3249	3249	3423.0
YLR072W	chrXII	+	278861	280943	2082	2082	2185.0
YLR073C	chrXII	-	281018	281621	603	603	818.0
YLR074C	chrXII	-	281955	282456	501	501	800.0
YLR075W	chrXII	+	282926	283592	666	666	805.0
YLR077W	chrXII	+	283871	285623	1752	1752	1975.0
YLR078C	chrXII	-	285735	286559	824	735	964.0
YLR079W	chrXII	+	286819	287674	855	855	1049.0
YLR080W	chrXII	+	287915	289250	1335	1335	1585.0
YLR081W	chrXII	+	290211	291936	1725	1725	1975.0
YLR082C	chrXII	-	292393	293572	1179	1179	1584.0
YLR083C	chrXII	-	294090	296094	2004	2004	2392.0
YLR084C	chrXII	-	296588	300251	3663	3663	3887.0
YLR085C	chrXII	-	300672	301989	1317	1317	1445.0
YLR086W	chrXII	+	302242	306499	4257	4257	4507.0
YLR087C	chrXII	-	306854	315731	8877	8877	9127.0
YLR088W	chrXII	+	316106	317951	1845	1845	2114.0
YLR089C	chrXII	-	318236	320015	1779	1779	2296.0
YLR090W	chrXII	+	320700	322080	1380	1380	1552.0
YLR091W	chrXII	+	322296	323178	882	882	1249.0
YLR092W	chrXII	+	323543	326225	2682	2682	2877.0
YLR093C	chrXII	-	326512	327415	903	762	1063.0
YLR094C	chrXII	-	327729	329238	1509	1509	1666.0
YLR095C	chrXII	-	329676	332115	2439	2439	2538.0
YLR096W	chrXII	+	332589	336033	3444	3444	3779.0
YLR097C	chrXII	-	336230	337265	1035	1035	1260.0
YLR098C	chrXII	-	337526	339473	1947	1947	2098.0
YLR099C	chrXII	-	339743	340928	1185	1185	1414.0
YLR099W-A	chrXII	+	341324	341588	264	264	359.0
YLR100W	chrXII	+	341809	342853	1044	1044	1224.0
YLR102C	chrXII	-	342969	343767	798	798	948.0
YLR103C	chrXII	-	343988	345941	1953	1953	2121.0
YLR104W	chrXII	+	346584	346980	396	396	497.0
YLR105C	chrXII	-	347046	348180	1134	1134	1290.0
YLR106C	chrXII	-	349005	363738	14733	14733	15037.0
YLR107W	chrXII	+	364115	365330	1215	1215	1380.0
YLR108C	chrXII	-	366666	368124	1458	1458	1660.0
YLR109W	chrXII	+	368780	369311	531	531	636.0
YLR110C	chrXII	-	369696	370098	402	402	561.0
YLR111W	chrXII	+	370390	370723	333	333	583.0
YLR112W	chrXII	+	370790	371210	420	420	838.0
YLR113W	chrXII	+	371619	372927	1308	1308	1616.0
YLR114C	chrXII	-	374943	377238	2295	2295	2835.0
YLR115W	chrXII	+	377984	380564	2580	2580	2749.0
YLR116W	chrXII	+	380821	382252	1431	1431	1639.0
YLR117C	chrXII	-	382470	384534	2064	2064	2296.0
YLR118C	chrXII	-	384724	385408	684	684	914.0
YLR119W	chrXII	+	385533	386175	642	642	693.0
YLR120C	chrXII	-	386510	388220	1710	1710	2277.0
YLR121C	chrXII	-	388743	390270	1527	1527	1696.0
YLR122C	chrXII	-	390953	391331	378	378	628.0
YLR125W	chrXII	+	393483	393894	411	411	661.0
YLR126C	chrXII	-	394764	395520	756	756	1066.0
YLR127C	chrXII	-	395757	398319	2562	2562	2828.0
YLR128W	chrXII	+	398529	399433	904	810	1064.0
YLR129W	chrXII	+	399656	402488	2832	2832	3049.0
YLR130C	chrXII	-	402793	404062	1269	1269	1725.0
YLR131C	chrXII	-	404509	406822	2313	2313	2619.0
YLR132C	chrXII	-	407282	408155	873	873	1269.0
YLR133W	chrXII	+	408444	410193	1749	1749	2354.0
YLR134W	chrXII	+	410722	412414	1692	1692	1814.0
YLR135W	chrXII	+	413280	415527	2247	2247	2435.0
YLR136C	chrXII	-	415800	416658	858	858	1139.0
YLR137W	chrXII	+	417005	418109	1104	1104	1164.0
YLR138W	chrXII	+	418436	421394	2958	2958	3183.0
YLR139C	chrXII	-	421541	423473	1932	1932	2111.0
YLR141W	chrXII	+	423682	424774	1092	1092	568.0
YLR142W	chrXII	+	425185	426616	1431	1431	1681.0
YLR143W	chrXII	+	427328	429386	2058	2058	2298.0
YLR144C	chrXII	-	429676	432016	2340	2340	2550.0
YLR145W	chrXII	+	432167	432773	606	606	673.0
YLR146C	chrXII	-	432822	433725	903	903	1031.0
YLR146W-A	chrXII	+	433869	434058	189	189	284.0
YLR147C	chrXII	-	434157	434463	306	306	433.0
YLR148W	chrXII	+	434640	437397	2757	2757	2929.0
YLR149C	chrXII	-	437630	439823	2193	2193	2443.0
YLR150W	chrXII	+	440466	441288	822	822	1111.0
YLR151C	chrXII	-	441714	442737	1023	1023	1412.0
YLR152C	chrXII	-	442957	444688	1731	1731	1989.0
YLR153C	chrXII	-	445523	447575	2052	2052	2461.0
YLR154C	chrXII	-	447981	448314	333	333	455.0
YLR156W	chrXII	+	472112	472457	345	345	595.0
YLR156C-A	chrXII	-	472478	472610	132	132	382.0
YLR157C	chrXII	-	472968	474057	1089	1089	1339.0
YLR157W-D	chrXII	+	475763	475976	213	213	463.0
YLR157W-E	chrXII	+	481872	482037	165	165	415.0
YLR157C-C	chrXII	-	482058	482190	132	132	382.0
YLR158C	chrXII	-	482548	483637	1089	1089	1339.0
YLR159W	chrXII	+	485344	485689	345	345	836.0
YLR159C-A	chrXII	-	485710	485842	132	132	382.0
YLR160C	chrXII	-	486200	487289	1089	1089	1339.0
YLR161W	chrXII	+	488996	489341	345	345	595.0
YLR162W	chrXII	+	489572	489929	357	357	607.0
YLR162W-A	chrXII	+	490405	490594	189	189	439.0
YLR163C	chrXII	-	491865	493254	1389	1389	1565.0
YLR164W	chrXII	+	493882	494389	507	507	962.0
YLR165C	chrXII	-	494493	495258	765	765	879.0
YLR166C	chrXII	-	495428	498044	2616	2616	2721.0
YLR167W	chrXII	+	498946	499405	459	459	564.0
YLR168C	chrXII	-	499577	500270	693	693	873.0
YLR170C	chrXII	-	500578	501049	471	471	766.0
YLR172C	chrXII	-	501259	502162	903	903	1081.0
YLR173W	chrXII	+	502420	504247	1827	1827	2272.0
YLR174W	chrXII	+	504590	505829	1239	1239	1489.0
YLR175W	chrXII	+	506133	507585	1452	1452	1707.0
YLR176C	chrXII	-	507796	510232	2436	2436	2521.0
YLR177W	chrXII	+	511053	512940	1887	1887	2663.0
YLR178C	chrXII	-	513161	513821	660	660	910.0
YLR179C	chrXII	-	514107	514713	606	606	798.0
YLR180W	chrXII	+	515261	516410	1149	1149	1474.0
YLR181C	chrXII	-	516677	517670	993	993	1218.0
YLR182W	chrXII	+	517939	520351	2412	2412	2595.0
YLR183C	chrXII	-	520542	522012	1470	1470	1739.0
YLR185W	chrXII	+	522662	523288	626	267	385.0
YLR186W	chrXII	+	523631	524390	759	759	892.0
YLR187W	chrXII	+	524864	527945	3081	3081	3460.0
YLR188W	chrXII	+	528299	530387	2088	2088	2417.0
YLR189C	chrXII	-	530796	534393	3597	3597	3800.0
YLR190W	chrXII	+	535213	536689	1476	1476	2281.0
YLR191W	chrXII	+	537271	538432	1161	1161	1284.0
YLR192C	chrXII	-	538791	539589	798	798	1087.0
YLR193C	chrXII	-	540008	540536	528	528	737.0
YLR194C	chrXII	-	540808	541573	765	765	844.0
YLR195C	chrXII	-	541936	543304	1368	1368	1772.0
YLR196W	chrXII	+	543967	545698	1731	1731	2044.0
YLR197W	chrXII	+	546096	547611	1515	1515	1757.0
YLR199C	chrXII	-	547852	548769	917	831	1116.0
YLR200W	chrXII	+	549011	549356	345	345	555.0
YLR201C	chrXII	-	549510	550293	783	783	916.0
YLR203C	chrXII	-	550649	551960	1311	1311	1574.0
YLR204W	chrXII	+	552269	552605	336	336	519.0
YLR205C	chrXII	-	552723	553677	954	954	1204.0
YLR206W	chrXII	+	554577	556419	1842	1842	2142.0
YLR207W	chrXII	+	556787	559289	2502	2502	2619.0
YLR208W	chrXII	+	559550	560444	894	894	1378.0
YLR209C	chrXII	-	560796	561732	936	936	1155.0
YLR210W	chrXII	+	562007	563390	1383	1383	1615.0
YLR211C	chrXII	-	563791	564531	740	681	1102.0
YLR212C	chrXII	-	564859	566281	1422	1422	1592.0
YLR213C	chrXII	-	566653	567922	1269	1269	1519.0
YLR214W	chrXII	+	568566	570627	2061	2061	2273.0
YLR215C	chrXII	-	570775	571858	1083	1083	1228.0
YLR216C	chrXII	-	572095	573211	1116	1116	1290.0
YLR218C	chrXII	-	573465	573918	453	453	452.0
YLR219W	chrXII	+	574150	576337	2187	2187	2531.0
YLR220W	chrXII	+	576824	577793	969	969	1291.0
YLR221C	chrXII	-	578361	579024	663	663	967.0
YLR222C	chrXII	-	579317	581771	2454	2454	2664.0
YLR223C	chrXII	-	582232	585490	3258	3258	3775.0
YLR224W	chrXII	+	586463	587573	1110	1110	1530.0
YLR225C	chrXII	-	587694	588918	1224	1224	1415.0
YLR226W	chrXII	+	589353	590541	1188	1188	1835.0
YLR227C	chrXII	-	590561	592043	1482	1482	1732.0
YLR228C	chrXII	-	600018	602463	2445	2445	2908.0
YLR229C	chrXII	-	604211	604787	576	576	875.0
YLR231C	chrXII	-	605757	607119	1362	1362	1562.0
YLR233C	chrXII	-	607424	609524	2100	2100	2457.0
YLR234W	chrXII	+	609782	611753	1971	1971	2522.0
YLR236C	chrXII	-	611793	612117	324	324	574.0
YLR237W	chrXII	+	612366	614163	1797	1797	2118.0
YLR238W	chrXII	+	614754	616191	1437	1437	1671.0
YLR239C	chrXII	-	616331	617318	987	987	1123.0
YLR240W	chrXII	+	617532	620160	2628	2628	2812.0
YLR241W	chrXII	+	620472	622821	2349	2349	2571.0
YLR242C	chrXII	-	622917	623883	966	966	1079.0
YLR243W	chrXII	+	624202	625021	819	819	1031.0
YLR244C	chrXII	-	625167	626331	1164	1164	861.0
YLR245C	chrXII	-	626501	626930	429	429	696.0
YLR246W	chrXII	+	627117	628197	1080	1080	1160.0
YLR247C	chrXII	-	628683	633354	4671	4671	4793.0
YLR248W	chrXII	+	634251	636084	1833	1833	2555.0
YLR249W	chrXII	+	636779	639914	3135	3135	3345.0
YLR250W	chrXII	+	640316	641021	705	705	1073.0
YLR251W	chrXII	+	641463	642057	594	594	982.0
YLR253W	chrXII	+	642626	644336	1710	1710	1852.0
YLR254C	chrXII	-	644403	644973	570	570	720.0
YLR255C	chrXII	-	645599	645953	354	354	604.0
YLR256W	chrXII	+	646414	650923	4509	4509	4988.0
YLR257W	chrXII	+	658825	659791	966	966	1281.0
YLR258W	chrXII	+	660715	662833	2118	2118	2544.0
YLR259C	chrXII	-	663283	665002	1719	1719	1953.0
YLR260W	chrXII	+	665843	667907	2064	2064	2372.0
YLR261C	chrXII	-	668236	668563	327	327	577.0
YLR262C	chrXII	-	668243	668891	648	648	1015.0
YLR262C-A	chrXII	-	669467	669662	195	195	333.0
YLR263W	chrXII	+	670339	672823	2484	2484	2734.0
YLR264W	chrXII	+	673130	673334	204	204	876.0
YLR264C-A	chrXII	-	673827	673944	117	117	367.0
YLR265C	chrXII	-	674426	675455	1029	1029	1283.0
YLR266C	chrXII	-	675618	677724	2106	2106	2151.0
YLR267W	chrXII	+	678211	679924	1713	1713	1963.0
YLR268W	chrXII	+	680199	680844	645	645	852.0
YLR270W	chrXII	+	681185	682238	1053	1053	1362.0
YLR271W	chrXII	+	682736	683561	825	825	1241.0
YLR272C	chrXII	-	683671	687202	3531	3531	3698.0
YLR273C	chrXII	-	689082	691029	1947	1947	2318.0
YLR274W	chrXII	+	691554	693882	2328	2328	2480.0
YLR275W	chrXII	+	694377	694800	423	333	643.0
YLR276C	chrXII	-	695045	696830	1785	1785	2024.0
YLR277C	chrXII	-	697155	699495	2340	2340	2566.0
YLR278C	chrXII	-	699998	704024	4026	4026	4129.0
YLR281C	chrXII	-	704492	704960	468	468	718.0
YLR283W	chrXII	+	705185	706130	945	945	1054.0
YLR284C	chrXII	-	706197	707040	843	843	1093.0
YLR285W	chrXII	+	707359	708145	786	786	1005.0
YLR285C-A	chrXII	-	708167	708338	171	171	421.0
YLR286C	chrXII	-	708447	710136	1689	1689	2090.0
YLR287C	chrXII	-	710990	712058	1068	1068	1435.0
YLR287C-A	chrXII	-	712536	713158	622	192	426.0
YLR288C	chrXII	-	713479	714904	1425	1425	1578.0
YLR289W	chrXII	+	715088	717026	1938	1938	2081.0
YLR290C	chrXII	-	717144	717978	834	834	951.0
YLR291C	chrXII	-	718316	719462	1146	1146	1362.0
YLR292C	chrXII	-	719788	720370	582	582	802.0
YLR293C	chrXII	-	720770	721430	660	660	952.0
YLR295C	chrXII	-	721998	722373	375	375	696.0
YLR296W	chrXII	+	722977	723304	327	327	577.0
YLR297W	chrXII	+	724043	724433	390	390	640.0
YLR298C	chrXII	-	724720	725416	696	696	796.0
YLR299W	chrXII	+	726068	728051	1983	1983	2111.0
YLR300W	chrXII	+	728954	730301	1347	1347	1692.0
YLR301W	chrXII	+	730824	731559	735	735	933.0
YLR302C	chrXII	-	732190	732553	363	363	613.0
YLR303W	chrXII	+	732541	733876	1335	1335	1585.0
YLR304C	chrXII	-	735211	737548	2337	2337	2611.0
YLR305C	chrXII	-	738160	743863	5703	5703	5868.0
YLR306W	chrXII	+	744150	744851	701	567	900.0
YLR307W	chrXII	+	745619	746525	906	906	1156.0
YLR307C-A	chrXII	-	746847	747111	264	264	514.0
YLR308W	chrXII	+	747936	748875	939	939	1189.0
YLR309C	chrXII	-	749033	751769	2736	2736	2902.0
YLR310C	chrXII	-	752223	756993	4770	4770	5173.0
YLR312C	chrXII	-	757636	758833	1197	1197	1447.0
YLR312W-A	chrXII	+	759479	760241	762	762	931.0
YLR313C	chrXII	-	760749	762342	1593	1593	1843.0
YLR314C	chrXII	-	762574	764137	1563	1563	1770.0
YLR315W	chrXII	+	764807	765269	462	462	763.0
YLR316C	chrXII	-	765265	766358	1093	969	1097.0
YLR318W	chrXII	+	766541	769196	2655	2655	2905.0
YLR319C	chrXII	-	769317	771684	2367	2367	2620.0
YLR320W	chrXII	+	771939	776304	4365	4365	4424.0
YLR321C	chrXII	-	776583	777864	1281	1281	1628.0
YLR323C	chrXII	-	778172	778952	780	780	990.0
YLR324W	chrXII	+	779214	780786	1572	1572	1783.0
YLR325C	chrXII	-	781142	781379	237	237	499.0
YLR326W	chrXII	+	782173	782896	723	723	956.0
YLR327C	chrXII	-	783126	783387	261	261	521.0
YLR328W	chrXII	+	784912	786118	1206	1206	1588.0
YLR329W	chrXII	+	786441	787333	892	795	1045.0
YLR330W	chrXII	+	787663	789679	2016	2016	2216.0
YLR331C	chrXII	-	790668	791046	378	378	628.0
YLR332W	chrXII	+	790675	791806	1131	1131	1747.0
YLR333C	chrXII	-	795572	795899	327	327	938.0
YLR335W	chrXII	+	797429	799592	2163	2163	2341.0
YLR336C	chrXII	-	799696	802396	2700	2700	2862.0
YLR337C	chrXII	-	802652	805106	2454	2454	2640.0
YLR340W	chrXII	+	805886	806825	939	939	1080.0
YLR341W	chrXII	+	807384	808818	1434	1434	1684.0
YLR342W	chrXII	+	809996	815627	5631	5631	6136.0
YLR342W-A	chrXII	+	815809	815983	174	174	65.0
YLR343W	chrXII	+	816093	817761	1668	1668	1918.0
YLR344W	chrXII	+	819311	820142	831	384	577.0
YLR345W	chrXII	+	820510	822040	1530	1530	1703.0
YLR346C	chrXII	-	822286	822592	306	306	556.0
YLR347C	chrXII	-	823827	826413	2586	2586	3078.0
YLR348C	chrXII	-	826976	827873	897	897	1041.0
YLR350W	chrXII	+	828729	829380	651	651	894.0
YLR351C	chrXII	-	829488	830364	876	876	1024.0
YLR352W	chrXII	+	831115	833539	2424	2424	2674.0
YLR353W	chrXII	+	834351	836163	1812	1812	2485.0
YLR354C	chrXII	-	836349	837357	1008	1008	1208.0
YLR355C	chrXII	-	838065	839253	1188	1188	1485.0
YLR356W	chrXII	+	840320	840914	594	594	765.0
YLR357W	chrXII	+	841330	844000	2670	2670	2902.0
YLR358C	chrXII	-	843486	844050	564	564	814.0
YLR359W	chrXII	+	844281	845730	1449	1449	1693.0
YLR360W	chrXII	+	846102	847422	1320	1320	1533.0
YLR361C	chrXII	-	847387	849124	1737	1737	2123.0
YLR361C-A	chrXII	-	849382	849679	297	297	489.0
YLR362W	chrXII	+	849865	852019	2154	2154	2297.0
YLR363C	chrXII	-	852494	853151	657	657	1162.0
YLR363W-A	chrXII	+	853460	853718	258	258	626.0
YLR364W	chrXII	+	854061	854391	330	330	422.0
YLR365W	chrXII	+	855198	855531	333	333	583.0
YLR367W	chrXII	+	856441	857317	876	393	1047.0
YLR368W	chrXII	+	857539	859336	1797	1797	1908.0
YLR369W	chrXII	+	859551	861525	1974	1974	2130.0
YLR370C	chrXII	-	861717	862254	537	537	764.0
YLR371W	chrXII	+	862713	866784	4071	4071	4422.0
YLR372W	chrXII	+	867353	868391	1038	1038	1503.0
YLR373C	chrXII	-	868661	871367	2706	2706	2813.0
YLR375W	chrXII	+	871696	872728	1032	1032	1191.0
YLR376C	chrXII	-	872825	873554	729	729	847.0
YLR377C	chrXII	-	873745	874792	1047	1047	1297.0
YLR378C	chrXII	-	875735	877178	1443	1443	1849.0
YLR379W-A	chrXII	+	877443	877716	273	273	523.0
YLR380W	chrXII	+	878281	879508	1227	1227	1465.0
YLR381W	chrXII	+	879722	881924	2202	2202	2307.0
YLR382C	chrXII	-	882066	884751	2685	2685	3117.0
YLR383W	chrXII	+	885287	888632	3345	3345	3416.0
YLR384C	chrXII	-	888850	892900	4050	4050	4120.0
YLR385C	chrXII	-	892991	893390	399	399	137.0
YLR386W	chrXII	+	893627	896270	2643	2643	2854.0
YLR387C	chrXII	-	896373	897672	1299	1299	1549.0
YLR388W	chrXII	+	898650	898821	171	171	802.0
YLR389C	chrXII	-	899576	902660	3084	3084	3959.0
YLR390W	chrXII	+	903065	903404	339	339	586.0
YLR390W-A	chrXII	+	903723	904440	717	717	992.0
YLR392C	chrXII	-	904748	906305	1557	1557	1828.0
YLR393W	chrXII	+	907078	907918	840	840	1105.0
YLR394W	chrXII	+	907949	909398	1449	1449	1699.0
YLR395C	chrXII	-	909728	909965	237	237	599.0
YLR396C	chrXII	-	910234	912310	2076	2076	2371.0
YLR397C	chrXII	-	912549	914892	2343	2343	2506.0
YLR398C	chrXII	-	915155	919019	3864	3864	4090.0
YLR399C	chrXII	-	919535	921596	2061	2061	2378.0
YLR401C	chrXII	-	922441	924448	2007	2007	2094.0
YLR403W	chrXII	+	925567	927619	2052	2052	2302.0
YLR404W	chrXII	+	928742	929600	858	858	953.0
YLR405W	chrXII	+	929788	930892	1104	1104	1269.0
YLR406C	chrXII	-	931064	931755	691	342	555.0
YLR406C-A	chrXII	-	932205	932355	150	150	400.0
YLR407W	chrXII	+	932966	933653	687	687	1156.0
YLR408C	chrXII	-	933884	934253	369	369	456.0
YLR409C	chrXII	-	934413	937233	2820	2820	2972.0
YLR410W	chrXII	+	937540	940981	3441	3441	3581.0
YLR411W	chrXII	+	947252	947978	726	726	976.0
YLR412W	chrXII	+	948367	949192	825	825	1703.0
YLR412C-A	chrXII	-	950266	950473	207	207	75.0
YLR413W	chrXII	+	951155	953183	2028	2028	2240.0
YLR414C	chrXII	-	953352	954144	792	792	1048.0
YLR415C	chrXII	-	954258	954597	339	339	589.0
YLR417W	chrXII	+	955009	956710	1701	1701	1919.0
YLR418C	chrXII	-	956913	958095	1182	1182	1514.0
YLR419W	chrXII	+	958427	962735	4308	4308	4505.0
YLR420W	chrXII	+	963784	964879	1095	1095	1249.0
YLR421C	chrXII	-	965089	965560	471	471	748.0
YLR422W	chrXII	+	965896	971695	5799	5799	5987.0
YLR423C	chrXII	-	971916	973170	1254	1254	1505.0
YLR424W	chrXII	+	973394	975521	2127	2127	2292.0
YLR425W	chrXII	+	982893	986817	3924	3924	3993.0
YLR426W	chrXII	+	987061	988113	1052	981	1084.0
YLR427W	chrXII	+	988427	990440	2013	2013	2280.0
YLR429W	chrXII	+	990776	992732	1956	1956	2170.0
YLR430W	chrXII	+	993433	1000129	6696	6696	6783.0
YLR431C	chrXII	-	1000341	1001703	1362	1362	1724.0
YLR432W	chrXII	+	1002556	1004128	1572	1572	1824.0
YLR433C	chrXII	-	1004346	1006008	1662	1662	2072.0
YLR435W	chrXII	+	1006377	1006995	618	618	893.0
YLR436C	chrXII	-	1007420	1011245	3825	3825	4031.0
YLR437C	chrXII	-	1011621	1012023	402	402	626.0
YLR438W	chrXII	+	1012500	1013775	1275	1275	1419.0
YLR438C-A	chrXII	-	1013908	1014178	270	270	472.0
YLR439W	chrXII	+	1014490	1015450	960	960	1182.0
YLR440C	chrXII	-	1015567	1017697	2130	2130	2427.0
YLR441C	chrXII	-	1018140	1018908	768	768	1039.0
YLR442C	chrXII	-	1019314	1022251	2937	2937	3074.0
YLR443W	chrXII	+	1022624	1023971	1347	1347	1581.0
YLR445W	chrXII	+	1024188	1024837	649	567	817.0
YLR446W	chrXII	+	1025213	1026515	1302	1302	1552.0
YLR447C	chrXII	-	1026855	1027893	1038	1038	1226.0
YLR448W	chrXII	+	1028853	1029768	915	531	905.0
YLR449W	chrXII	+	1030833	1032012	1179	1179	1289.0
YLR450W	chrXII	+	1032626	1035764	3138	3138	3410.0
YLR451W	chrXII	+	1036092	1038753	2661	2661	2952.0
YLR452C	chrXII	-	1039269	1041366	2097	2097	2761.0
YLR453C	chrXII	-	1041798	1042986	1188	1188	1483.0
YLR454W	chrXII	+	1043997	1051884	7887	7887	7962.0
YLR455W	chrXII	+	1053628	1054543	915	915	1545.0
YLR456W	chrXII	+	1055069	1055684	615	615	706.0
YLR457C	chrXII	-	1055811	1056771	960	960	1210.0
YLR459W	chrXII	+	1057333	1058518	1185	1185	1475.0
YLR460C	chrXII	-	1059756	1060887	1131	1131	1381.0
YLR461W	chrXII	+	1062918	1063281	363	363	613.0
YLR462W	chrXII	+	1065955	1066564	609	609	859.0
YLR464W	chrXII	+	1066571	1067501	930	651	901.0
YLR466W	chrXII	+	1067086	1071235	4149	4149	4225.0
YLR467W	chrXII	+	1072507	1077898	5391	5391	5641.0
YML133C	chrXIII	-	460	4684	4224	4125	4203.0
YML132W	chrXIII	+	7243	8383	1140	1140	1222.0
YML131W	chrXIII	+	10197	11295	1098	1098	1327.0
YML130C	chrXIII	-	11482	13174	1692	1692	1872.0
YML129C	chrXIII	-	14540	14753	213	213	547.0
YML128C	chrXIII	-	15134	16676	1542	1542	1845.0
YML127W	chrXIII	+	17063	18809	1746	1746	1992.0
YML126C	chrXIII	-	19059	20535	1476	1476	1629.0
YML125C	chrXIII	-	20760	21699	939	939	1082.0
YML124C	chrXIII	-	22047	23683	1636	1338	1500.0
YML123C	chrXIII	-	24036	25800	1764	1764	1941.0
YML122C	chrXIII	-	26037	26418	381	381	631.0
YML121W	chrXIII	+	26929	27862	933	933	1250.0
YML120C	chrXIII	-	28265	29807	1542	1542	1958.0
YML119W	chrXIII	+	30610	31684	1074	1074	1229.0
YML118W	chrXIII	+	32333	33851	1518	1518	1768.0
YML117W	chrXIII	+	34242	37647	3405	3405	3816.0
YML116W	chrXIII	+	38195	39824	1629	1629	1876.0
YML115C	chrXIII	-	40186	41794	1608	1608	1916.0
YML114C	chrXIII	-	42042	43575	1533	1533	1791.0
YML113W	chrXIII	+	44044	44791	747	747	939.0
YML112W	chrXIII	+	45062	45953	891	891	998.0
YML111W	chrXIII	+	46941	49704	2763	2763	3066.0
YML110C	chrXIII	-	50030	50954	924	924	1257.0
YML109W	chrXIII	+	51639	54468	2829	2829	2982.0
YML108W	chrXIII	+	54792	55110	318	318	630.0
YML107C	chrXIII	-	55264	56269	1005	1005	1047.0
YML106W	chrXIII	+	56772	57453	681	681	1121.0
YML105C	chrXIII	-	57865	58687	822	822	958.0
YML104C	chrXIII	-	58938	62322	3384	3384	3476.0
YML103C	chrXIII	-	62581	67549	4968	4968	5088.0
YML102W	chrXIII	+	68293	69700	1407	1407	1985.0
YML101C	chrXIII	-	69734	70088	354	354	493.0
YML100W-A	chrXIII	+	70137	70311	174	174	424.0
YML100W	chrXIII	+	70623	73920	3297	3297	3476.0
YML099C	chrXIII	-	74397	77040	2643	2643	3042.0
YML098W	chrXIII	+	77266	77770	504	504	747.0
YML097C	chrXIII	-	78334	79690	1356	1356	1490.0
YML096W	chrXIII	+	79908	81486	1578	1578	1839.0
